trade_id,entry_date,entry_time,exit_date,exit_time,position,entry_price,exit_price,sl,tp,qty,pnl_pts,pnl_pct,pnl_amount,exit_reason
661,2019-06-26,14:30:00,2019-06-26,15:00:00,SHORT,11857.2,11849.8,11872.09,11827.42,113,7.4,0.062,836.2,Time Exit
662,2019-06-27,14:00:00,2019-06-27,14:15:00,SHORT,11848.0,11866.2,11866.2,11811.6,93,-18.2,-0.154,-1692.6,Stop Loss
663,2019-06-28,09:30:00,2019-06-28,14:45:00,SHORT,11831.05,11779.43,11856.86,11779.43,65,51.62,0.436,3355.39,Take Profit
664,2019-07-02,10:30:00,2019-07-02,13:00:00,SHORT,11840.0,11855.23,11855.23,11809.55,112,-15.23,-0.129,-1705.2,Stop Loss
665,2019-07-04,11:45:00,2019-07-04,14:45:00,SHORT,11951.65,11965.38,11965.38,11924.19,123,-13.73,-0.115,-1688.61,Stop Loss
666,2019-07-05,10:00:00,2019-07-05,11:30:00,SHORT,11951.45,11917.73,11968.31,11917.73,100,33.72,0.282,3372.14,Take Profit
667,2019-07-08,10:15:00,2019-07-08,13:00:00,SHORT,11680.5,11600.16,11720.67,11600.16,43,80.34,0.688,3454.44,Take Profit
668,2019-07-10,11:15:00,2019-07-10,12:00:00,LONG,11532.95,11507.46,11507.46,11583.93,69,-25.49,-0.221,-1758.76,Stop Loss
669,2019-07-11,14:00:00,2019-07-11,15:00:00,LONG,11581.5,11585.85,11567.71,11609.07,125,4.35,0.038,543.75,Time Exit
670,2019-07-18,12:15:00,2019-07-18,13:30:00,SHORT,11648.2,11660.71,11660.71,11623.19,139,-12.51,-0.107,-1738.49,Stop Loss
671,2019-07-19,09:30:00,2019-07-19,09:45:00,SHORT,11570.95,11528.51,11592.17,11528.51,81,42.44,0.367,3437.87,Take Profit
672,2019-07-24,09:30:00,2019-07-24,10:30:00,SHORT,11290.85,11239.74,11316.41,11239.74,69,51.11,0.453,3526.89,Take Profit
673,2019-07-25,13:15:00,2019-07-25,13:30:00,SHORT,11248.15,11269.51,11269.51,11205.43,84,-21.36,-0.19,-1794.3,Stop Loss
674,2019-07-26,11:00:00,2019-07-26,11:45:00,SHORT,11269.5,11296.68,11296.68,11215.14,65,-27.18,-0.241,-1766.84,Stop Loss
675,2019-07-29,10:30:00,2019-07-29,11:30:00,SHORT,11238.25,11194.94,11259.9,11194.94,81,43.31,0.385,3507.88,Take Profit
676,2019-07-30,11:30:00,2019-07-30,11:45:00,SHORT,11170.65,11192.9,11192.9,11126.15,80,-22.25,-0.199,-1780.0,Stop Loss
677,2019-07-31,11:30:00,2019-07-31,13:15:00,SHORT,11068.7,11099.9,11099.9,11006.29,57,-31.2,-0.282,-1778.6,Stop Loss
678,2019-08-01,11:00:00,2019-08-01,14:15:00,SHORT,10987.85,10931.8,11015.88,10931.8,62,56.05,0.51,3475.1,Take Profit
679,2019-08-02,14:15:00,2019-08-02,14:30:00,LONG,11047.45,11009.56,11009.56,11123.24,47,-37.89,-0.343,-1780.96,Stop Loss
680,2019-08-05,10:45:00,2019-08-05,11:30:00,SHORT,10798.25,10844.27,10844.27,10706.21,38,-46.02,-0.426,-1748.68,Stop Loss
681,2019-08-13,14:00:00,2019-08-13,14:15:00,LONG,11025.75,11005.15,11005.15,11066.94,85,-20.6,-0.187,-1750.7,Stop Loss
682,2019-08-14,10:15:00,2019-08-14,11:15:00,SHORT,11019.65,11054.96,11054.96,10949.02,49,-35.31,-0.32,-1730.4,Stop Loss
683,2019-08-16,11:00:00,2019-08-16,12:15:00,SHORT,11016.9,11049.31,11049.31,10952.09,53,-32.41,-0.294,-1717.58,Stop Loss
684,2019-08-19,14:15:00,2019-08-19,15:00:00,SHORT,11058.15,11055.3,11076.56,11021.32,92,2.85,0.026,262.2,Time Exit
685,2019-08-20,10:00:00,2019-08-20,11:00:00,SHORT,11002.9,11029.82,11029.82,10949.05,63,-26.92,-0.245,-1696.27,Stop Loss
686,2019-08-21,12:00:00,2019-08-21,14:30:00,SHORT,10964.25,10923.2,10984.77,10923.2,82,41.05,0.374,3366.1,Take Profit
687,2019-08-22,10:15:00,2019-08-22,14:00:00,SHORT,10855.2,10810.56,10877.52,10810.56,77,44.64,0.411,3436.95,Take Profit
688,2019-08-23,10:00:00,2019-08-23,10:30:00,SHORT,10725.05,10760.47,10760.47,10654.2,49,-35.42,-0.33,-1735.82,Stop Loss
689,2019-08-26,09:30:00,2019-08-26,09:45:00,LONG,10862.65,10823.87,10823.87,10940.21,45,-38.78,-0.357,-1745.04,Stop Loss
690,2019-08-28,11:30:00,2019-08-28,13:15:00,SHORT,11062.0,11008.15,11088.92,11008.15,64,53.85,0.487,3446.4,Take Profit
691,2019-08-29,11:45:00,2019-08-29,13:00:00,SHORT,10951.8,10978.38,10978.38,10898.65,66,-26.58,-0.243,-1753.95,Stop Loss
692,2019-08-30,11:30:00,2019-08-30,12:30:00,SHORT,10894.65,10927.99,10927.99,10827.97,52,-33.34,-0.306,-1733.64,Stop Loss
693,2019-09-05,11:30:00,2019-09-05,15:00:00,SHORT,10850.15,10852.5,10886.83,10776.79,47,-2.35,-0.022,-110.45,Time Exit
694,2019-09-06,13:45:00,2019-09-06,14:15:00,LONG,10932.75,10916.86,10916.86,10964.52,108,-15.89,-0.145,-1715.66,Stop Loss
695,2019-09-09,11:15:00,2019-09-09,13:45:00,LONG,11002.35,10977.86,10977.86,11051.34,69,-24.49,-0.223,-1690.01,Stop Loss
696,2019-09-12,11:00:00,2019-09-12,12:30:00,SHORT,11033.5,11053.45,11053.45,10993.6,84,-19.95,-0.181,-1675.8,Stop Loss
697,2019-09-13,10:00:00,2019-09-13,10:45:00,SHORT,10956.65,10984.52,10984.52,10900.9,60,-27.88,-0.254,-1672.5,Stop Loss
698,2019-09-16,13:00:00,2019-09-16,13:30:00,SHORT,10982.55,11003.2,11003.2,10941.24,80,-20.65,-0.188,-1652.29,Stop Loss
699,2019-09-17,09:45:00,2019-09-17,12:15:00,SHORT,10950.95,10905.89,10973.48,10905.89,72,45.06,0.411,3244.11,Take Profit
700,2019-09-19,09:45:00,2019-09-19,12:30:00,SHORT,10767.4,10715.76,10793.22,10715.76,64,51.64,0.48,3304.69,Take Profit
701,2019-09-20,12:15:00,2019-09-20,14:15:00,LONG,11229.45,11376.91,11155.72,11376.91,23,147.46,1.313,3391.51,Take Profit
702,2019-09-24,11:30:00,2019-09-24,12:15:00,SHORT,11553.65,11592.22,11592.22,11476.51,45,-38.57,-0.334,-1735.55,Stop Loss
703,2019-09-25,09:30:00,2019-09-25,14:30:00,SHORT,11496.1,11428.14,11530.08,11428.14,50,67.96,0.591,3397.86,Take Profit
704,2019-09-26,09:30:00,2019-09-26,12:00:00,LONG,11558.35,11526.79,11526.79,11621.48,55,-31.56,-0.273,-1736.04,Stop Loss
705,2019-09-27,10:45:00,2019-09-27,13:00:00,SHORT,11524.85,11554.61,11554.61,11465.34,58,-29.76,-0.258,-1725.91,Stop Loss
706,2019-09-30,09:30:00,2019-09-30,11:45:00,SHORT,11423.35,11448.51,11448.51,11373.04,68,-25.16,-0.22,-1710.69,Stop Loss
707,2019-10-01,13:45:00,2019-10-01,14:00:00,SHORT,11338.6,11272.14,11371.83,11272.14,51,66.46,0.586,3389.31,Take Profit
708,2019-10-03,12:00:00,2019-10-03,13:30:00,SHORT,11347.65,11272.33,11385.31,11272.33,46,75.32,0.664,3464.79,Take Profit
709,2019-10-04,12:00:00,2019-10-04,12:15:00,SHORT,11273.25,11303.61,11303.61,11212.54,58,-30.36,-0.269,-1760.71,Stop Loss
710,2019-10-11,11:00:00,2019-10-11,14:00:00,LONG,11243.05,11316.09,11206.53,11316.09,48,73.04,0.65,3506.06,Take Profit
711,2019-10-14,10:45:00,2019-10-14,15:00:00,LONG,11365.9,11323.4,11333.96,11429.77,56,-42.5,-0.374,-2380.0,Time Exit
712,2019-10-15,12:15:00,2019-10-15,12:30:00,LONG,11416.6,11397.11,11397.11,11455.58,90,-19.49,-0.171,-1754.04,Stop Loss
713,2019-10-16,13:15:00,2019-10-16,14:00:00,SHORT,11424.35,11441.36,11441.36,11390.32,102,-17.01,-0.149,-1735.46,Stop Loss
714,2019-10-17,11:45:00,2019-10-17,12:30:00,SHORT,11472.3,11490.84,11490.84,11435.23,93,-18.54,-0.162,-1723.82,Stop Loss
715,2019-10-18,09:45:00,2019-10-18,10:00:00,LONG,11632.0,11609.66,11609.66,11676.68,76,-22.34,-0.192,-1697.79,Stop Loss
716,2019-10-22,13:30:00,2019-10-22,14:45:00,SHORT,11624.25,11580.84,11645.95,11580.84,78,43.41,0.373,3385.76,Take Profit
717,2019-10-23,10:15:00,2019-10-23,15:00:00,SHORT,11623.3,11604.55,11656.59,11556.72,52,18.75,0.161,975.0,Time Exit
718,2019-10-24,11:30:00,2019-10-24,13:30:00,LONG,11573.95,11544.46,11544.46,11632.92,59,-29.49,-0.255,-1739.66,Stop Loss
719,2019-10-30,14:00:00,2019-10-30,14:15:00,LONG,11859.55,11842.4,11842.4,11893.86,100,-17.15,-0.145,-1715.36,Stop Loss
720,2019-10-31,12:30:00,2019-10-31,14:15:00,SHORT,11920.9,11938.03,11938.03,11886.64,99,-17.13,-0.144,-1695.73,Stop Loss
721,2019-11-01,10:30:00,2019-11-01,11:00:00,SHORT,11851.8,11880.03,11880.03,11795.34,60,-28.23,-0.238,-1693.71,Stop Loss
722,2019-11-04,09:30:00,2019-11-04,11:45:00,LONG,11963.6,11939.4,11939.4,12011.99,69,-24.2,-0.202,-1669.55,Stop Loss
723,2019-11-05,11:30:00,2019-11-05,12:45:00,SHORT,11921.0,11881.49,11940.76,11881.49,83,39.51,0.331,3279.69,Take Profit
724,2019-11-06,09:30:00,2019-11-06,11:30:00,SHORT,11868.95,11890.34,11890.34,11826.18,79,-21.39,-0.18,-1689.47,Stop Loss
725,2019-11-08,11:00:00,2019-11-08,12:00:00,SHORT,11956.9,11976.3,11976.3,11918.09,86,-19.4,-0.162,-1668.71,Stop Loss
726,2019-11-11,11:45:00,2019-11-11,13:30:00,SHORT,11864.8,11888.46,11888.46,11817.49,70,-23.66,-0.199,-1656.0,Stop Loss
727,2019-11-13,12:15:00,2019-11-13,13:15:00,LONG,11903.15,11884.74,11884.74,11939.98,88,-18.41,-0.155,-1620.46,Stop Loss
728,2019-11-14,10:45:00,2019-11-14,11:00:00,SHORT,11855.7,11879.62,11879.62,11807.86,67,-23.92,-0.202,-1602.74,Stop Loss
729,2019-11-18,09:45:00,2019-11-18,15:00:00,SHORT,11889.5,11885.3,11912.41,11843.69,70,4.2,0.035,294.0,Time Exit
730,2019-11-20,11:15:00,2019-11-20,13:30:00,LONG,12020.0,12000.64,12000.64,12058.73,83,-19.36,-0.161,-1607.24,Stop Loss
731,2019-11-22,10:00:00,2019-11-22,11:30:00,SHORT,11929.05,11894.91,11946.12,11894.91,93,34.14,0.286,3174.62,Take Profit
732,2019-11-25,10:00:00,2019-11-25,11:30:00,LONG,11974.6,12010.79,11956.5,12010.79,89,36.19,0.302,3221.16,Take Profit
733,2019-11-26,14:15:00,2019-11-26,14:30:00,SHORT,12056.05,12025.06,12071.55,12025.06,106,30.99,0.257,3285.24,Take Profit
734,2019-11-27,11:45:00,2019-11-27,15:00:00,SHORT,12072.9,12098.65,12096.79,12025.13,70,-25.75,-0.213,-1802.5,Time Exit
735,2019-12-04,09:30:00,2019-12-04,13:00:00,SHORT,11999.6,11936.49,12031.15,11936.49,53,63.11,0.526,3344.68,Take Profit
736,2019-12-06,10:15:00,2019-12-06,11:30:00,SHORT,12019.35,11969.94,12044.05,11969.94,69,49.41,0.411,3409.09,Take Profit
737,2019-12-10,11:00:00,2019-12-10,14:15:00,SHORT,11898.35,11860.64,11917.21,11860.64,92,37.71,0.317,3469.71,Take Profit
738,2019-12-11,14:30:00,2019-12-11,14:45:00,SHORT,11848.3,11863.66,11863.66,11817.58,115,-15.36,-0.13,-1766.48,Stop Loss
739,2019-12-13,12:30:00,2019-12-13,14:45:00,LONG,12054.85,12090.31,12037.12,12090.31,99,35.46,0.294,3510.96,Take Profit
740,2019-12-16,10:15:00,2019-12-16,13:30:00,SHORT,12081.6,12099.31,12099.31,12046.17,101,-17.71,-0.147,-1789.14,Stop Loss
741,2019-12-17,09:45:00,2019-12-17,10:15:00,SHORT,12122.9,12139.63,12139.63,12089.44,105,-16.73,-0.138,-1756.88,Stop Loss
742,2019-12-19,10:15:00,2019-12-19,10:45:00,SHORT,12193.55,12212.35,12212.35,12155.94,93,-18.8,-0.154,-1748.73,Stop Loss
743,2019-12-23,09:45:00,2019-12-23,13:15:00,SHORT,12273.15,12238.05,12290.7,12238.05,99,35.1,0.286,3474.9,Take Profit
744,2019-12-24,13:15:00,2019-12-24,14:00:00,SHORT,12241.45,12250.5,12250.5,12223.36,195,-9.05,-0.074,-1764.05,Stop Loss
745,2019-12-26,11:30:00,2019-12-26,14:00:00,SHORT,12188.7,12163.47,12201.31,12163.47,138,25.23,0.207,3481.54,Take Profit
746,2019-12-27,11:15:00,2019-12-27,15:00:00,LONG,12203.15,12241.85,12183.22,12243.01,89,38.7,0.317,3444.3,Time Exit
747,2020-01-03,14:00:00,2020-01-03,14:45:00,SHORT,12214.2,12193.16,12224.72,12193.16,173,21.04,0.172,3640.41,Take Profit
748,2020-01-06,09:30:00,2020-01-06,11:30:00,SHORT,12083.0,12037.04,12105.98,12037.04,81,45.96,0.38,3723.11,Take Profit
749,2020-01-08,09:30:00,2020-01-08,11:15:00,SHORT,12023.5,11961.0,12054.75,11961.0,60,62.5,0.52,3750.0,Take Profit
750,2020-01-09,12:15:00,2020-01-09,15:00:00,LONG,12187.05,12217.8,12163.01,12235.13,80,30.75,0.252,2460.0,Time Exit
751,2020-01-10,11:45:00,2020-01-10,13:00:00,LONG,12296.15,12278.63,12278.63,12331.19,111,-17.52,-0.142,-1944.88,Stop Loss
752,2020-01-13,12:45:00,2020-01-13,13:00:00,SHORT,12334.2,12313.98,12344.31,12313.98,191,20.22,0.164,3862.29,Take Profit
753,2020-01-14,12:00:00,2020-01-14,14:45:00,SHORT,12345.4,12358.96,12358.96,12318.28,145,-13.56,-0.11,-1966.3,Stop Loss
754,2020-01-15,10:00:00,2020-01-15,11:15:00,SHORT,12292.65,12309.45,12309.45,12259.05,116,-16.8,-0.137,-1948.8,Stop Loss
755,2020-01-16,11:45:00,2020-01-16,15:00:00,LONG,12332.9,12360.2,12313.93,12370.84,102,27.3,0.221,2784.6,Time Exit
756,2020-01-17,09:45:00,2020-01-17,10:00:00,SHORT,12365.3,12380.9,12380.9,12334.09,126,-15.6,-0.126,-1966.05,Stop Loss
757,2020-01-20,10:00:00,2020-01-20,12:45:00,SHORT,12311.0,12267.03,12332.99,12267.03,88,43.97,0.357,3869.49,Take Profit
758,2020-01-22,10:30:00,2020-01-22,12:00:00,LONG,12144.5,12121.12,12121.12,12191.26,85,-23.38,-0.193,-1987.18,Stop Loss
759,2020-01-28,14:15:00,2020-01-28,14:45:00,SHORT,12063.95,12028.21,12081.82,12028.21,110,35.74,0.296,3931.71,Take Profit
760,2020-01-30,09:30:00,2020-01-30,13:00:00,SHORT,12072.5,12021.79,12097.86,12021.79,79,50.71,0.42,4006.43,Take Profit
761,2020-01-31,11:15:00,2020-01-31,12:45:00,SHORT,11982.9,12010.88,12010.88,11926.94,73,-27.98,-0.234,-2042.7,Stop Loss
762,2020-02-01,10:00:00,2020-02-01,10:45:00,SHORT,11975.35,12006.46,12006.46,11913.12,65,-31.11,-0.26,-2022.43,Stop Loss
763,2020-02-03,10:15:00,2020-02-03,15:00:00,SHORT,11733.3,11695.7,11798.98,11601.94,30,37.6,0.32,1128.0,Time Exit
764,2020-02-04,11:00:00,2020-02-04,14:45:00,LONG,11909.7,11981.03,11874.04,11981.03,56,71.33,0.599,3994.4,Take Profit
765,2020-02-05,14:00:00,2020-02-05,14:15:00,SHORT,12058.85,12079.74,12079.74,12017.07,98,-20.89,-0.173,-2047.15,Stop Loss
766,2020-02-06,11:00:00,2020-02-06,11:45:00,SHORT,12085.65,12109.44,12109.44,12038.07,85,-23.79,-0.197,-2022.09,Stop Loss
767,2020-02-07,11:00:00,2020-02-07,15:00:00,SHORT,12103.35,12100.45,12123.76,12062.54,98,2.9,0.024,284.2,Time Exit
768,2020-02-10,09:30:00,2020-02-10,10:15:00,SHORT,12046.45,12005.21,12067.07,12005.21,98,41.24,0.342,4041.8,Take Profit
769,2020-02-12,09:30:00,2020-02-12,15:00:00,LONG,12206.8,12194.65,12186.8,12246.79,103,-12.15,-0.1,-1251.45,Time Exit
770,2020-02-13,09:30:00,2020-02-13,11:45:00,SHORT,12177.15,12148.75,12191.35,12148.75,144,28.4,0.233,4089.6,Take Profit
771,2020-02-14,11:00:00,2020-02-14,11:30:00,SHORT,12121.95,12149.01,12149.01,12067.83,77,-27.06,-0.223,-2083.67,Stop Loss
772,2020-02-17,12:15:00,2020-02-17,15:00:00,SHORT,12069.75,12042.75,12095.08,12019.09,81,27.0,0.224,2187.0,Time Exit
773,2020-02-18,10:30:00,2020-02-18,15:00:00,SHORT,11942.0,12000.9,11966.13,11893.74,86,-58.9,-0.493,-5065.4,Time Exit
774,2020-02-20,12:30:00,2020-02-20,13:15:00,LONG,12140.9,12125.11,12125.11,12172.48,129,-15.79,-0.13,-2036.82,Stop Loss
775,2020-02-24,10:15:00,2020-02-24,11:45:00,SHORT,11948.4,11976.31,11976.31,11892.59,72,-27.91,-0.234,-2009.31,Stop Loss
776,2020-02-26,13:45:00,2020-02-26,14:00:00,LONG,11753.8,11736.58,11736.58,11788.24,116,-17.22,-0.146,-1997.27,Stop Loss
777,2020-03-03,09:30:00,2020-03-03,10:45:00,SHORT,11302.25,11179.29,11363.73,11179.29,32,122.96,1.088,3934.63,Take Profit
778,2020-03-04,11:15:00,2020-03-04,12:45:00,LONG,11256.05,11215.34,11215.34,11337.48,49,-40.71,-0.362,-1995.0,Stop Loss
779,2020-03-05,11:45:00,2020-03-05,13:45:00,LONG,11361.0,11319.36,11319.36,11444.29,48,-41.64,-0.367,-1998.86,Stop Loss
780,2020-03-06,09:30:00,2020-03-06,13:45:00,SHORT,10960.05,11021.65,11021.65,10836.85,32,-61.6,-0.562,-1971.2,Stop Loss
781,2020-03-09,09:30:00,2020-03-09,12:45:00,SHORT,10607.9,10480.65,10671.52,10480.65,31,127.25,1.2,3944.75,Take Profit
782,2020-03-12,09:45:00,2020-03-12,10:45:00,SHORT,9919.1,9762.19,9997.55,9762.19,25,156.91,1.582,3922.68,Take Profit
783,2020-03-13,09:30:00,2020-03-13,10:00:00,SHORT,8624.05,8753.41,8753.41,8365.33,16,-129.36,-1.5,-2069.77,Stop Loss
784,2020-03-17,10:15:00,2020-03-17,14:15:00,SHORT,9390.4,9176.89,9497.15,9176.89,19,213.51,2.274,4056.64,Take Profit
785,2020-03-18,09:45:00,2020-03-18,10:15:00,SHORT,8839.85,8924.69,8924.69,8670.17,24,-84.84,-0.96,-2036.14,Stop Loss
786,2020-03-19,11:00:00,2020-03-19,13:45:00,SHORT,8360.55,8485.96,8485.96,8109.73,16,-125.41,-1.5,-2006.53,Stop Loss
787,2020-03-20,12:30:00,2020-03-20,13:30:00,LONG,8641.35,8843.69,8540.18,8843.69,20,202.34,2.341,4046.71,Take Profit
788,2020-03-23,10:15:00,2020-03-23,10:30:00,SHORT,7903.0,8021.55,8021.55,7665.91,17,-118.55,-1.5,-2015.27,Stop Loss
789,2020-03-25,14:00:00,2020-03-25,15:00:00,LONG,8309.95,8300.35,8239.17,8451.51,29,-9.6,-0.116,-278.4,Time Exit
790,2020-03-27,10:30:00,2020-03-27,13:15:00,SHORT,8773.15,8530.56,8894.44,8530.56,17,242.59,2.765,4123.96,Take Profit
791,2020-04-03,10:30:00,2020-04-03,15:00:00,SHORT,8124.65,8075.5,8233.04,7907.88,19,49.15,0.605,933.85,Time Exit
792,2020-04-07,13:15:00,2020-04-07,13:45:00,LONG,8617.1,8700.41,8575.45,8700.41,50,83.31,0.967,4165.36,Take Profit
793,2020-04-08,09:30:00,2020-04-08,10:15:00,LONG,8894.55,9009.26,8837.2,9009.26,37,114.71,1.29,4244.16,Take Profit
794,2020-04-13,09:30:00,2020-04-13,10:30:00,SHORT,8932.45,8980.4,8980.4,8836.56,45,-47.95,-0.537,-2157.59,Stop Loss
795,2020-04-15,11:00:00,2020-04-15,12:45:00,LONG,9232.7,9183.58,9183.58,9330.95,44,-49.12,-0.532,-2161.5,Stop Loss
796,2020-04-16,11:00:00,2020-04-16,12:00:00,SHORT,8945.75,9010.34,9010.34,8816.57,33,-64.59,-0.722,-2131.45,Stop Loss
797,2020-04-17,12:15:00,2020-04-17,15:00:00,LONG,9135.2,9273.55,9067.06,9271.48,31,138.35,1.514,4288.85,Time Exit
798,2020-04-20,11:30:00,2020-04-20,13:15:00,SHORT,9247.15,9296.5,9296.5,9148.46,43,-49.35,-0.534,-2121.9,Stop Loss
799,2020-04-21,12:15:00,2020-04-21,15:00:00,SHORT,8966.65,8986.1,9014.86,8870.24,44,-19.45,-0.217,-855.8,Time Exit
800,2020-04-22,11:15:00,2020-04-22,14:30:00,LONG,9093.9,9181.11,9050.3,9181.11,48,87.21,0.959,4185.94,Take Profit
801,2020-04-23,14:00:00,2020-04-23,15:00:00,SHORT,9313.4,9315.55,9346.0,9248.2,66,-2.15,-0.023,-141.9,Time Exit
802,2020-04-24,12:15:00,2020-04-24,14:00:00,SHORT,9262.45,9178.62,9304.36,9178.62,51,83.83,0.905,4275.26,Take Profit
803,2020-05-04,10:15:00,2020-05-04,13:45:00,LONG,9392.6,9330.96,9330.96,9515.89,36,-61.64,-0.656,-2219.14,Stop Loss
804,2020-05-05,14:15:00,2020-05-05,15:00:00,SHORT,9279.4,9198.55,9314.87,9208.46,61,80.85,0.871,4931.85,Time Exit
805,2020-05-06,10:00:00,2020-05-06,11:00:00,SHORT,9282.05,9335.37,9335.37,9175.41,42,-53.32,-0.574,-2239.5,Stop Loss
806,2020-05-08,14:00:00,2020-05-08,14:45:00,SHORT,9295.9,9249.96,9318.87,9249.96,96,45.94,0.494,4410.51,Take Profit
807,2020-05-11,09:30:00,2020-05-11,10:00:00,LONG,9422.3,9382.28,9382.28,9502.34,56,-40.02,-0.425,-2241.2,Stop Loss
808,2020-05-12,11:30:00,2020-05-12,12:45:00,SHORT,9059.8,9099.34,9099.34,8980.72,56,-39.54,-0.436,-2214.2,Stop Loss
809,2020-05-13,10:00:00,2020-05-13,15:00:00,LONG,9391.9,9388.25,9322.0,9531.69,31,-3.65,-0.039,-113.15,Time Exit
810,2020-05-14,14:00:00,2020-05-14,14:30:00,SHORT,9144.8,9167.07,9167.07,9100.26,99,-22.27,-0.244,-2204.87,Stop Loss
811,2020-05-15,09:45:00,2020-05-15,12:45:00,SHORT,9078.45,9115.56,9115.56,9004.22,59,-37.11,-0.409,-2189.74,Stop Loss
812,2020-05-18,09:45:00,2020-05-18,11:00:00,SHORT,8927.95,8839.89,8971.98,8839.89,49,88.06,0.986,4314.8,Take Profit
813,2020-05-21,13:45:00,2020-05-21,14:00:00,LONG,9156.35,9136.97,9136.97,9195.11,113,-19.38,-0.212,-2189.78,Stop Loss
814,2020-05-22,10:15:00,2020-05-22,15:00:00,SHORT,9046.35,9031.15,9085.09,8968.86,56,15.2,0.168,851.2,Time Exit
815,2020-05-26,13:15:00,2020-05-26,14:00:00,SHORT,9053.1,9012.86,9073.22,9012.86,108,40.24,0.445,4346.23,Take Profit
816,2020-05-27,09:30:00,2020-05-27,09:45:00,SHORT,9005.65,9036.02,9036.02,8944.9,73,-30.38,-0.337,-2217.38,Stop Loss
817,2020-05-29,10:30:00,2020-05-29,14:00:00,SHORT,9502.5,9537.17,9537.17,9433.16,64,-34.67,-0.365,-2218.97,Stop Loss
818,2020-06-08,13:15:00,2020-06-08,13:30:00,SHORT,10162.0,10193.43,10193.43,10099.14,69,-31.43,-0.309,-2168.57,Stop Loss
819,2020-06-09,10:00:00,2020-06-09,13:15:00,SHORT,10248.65,10160.79,10292.58,10160.79,49,87.86,0.857,4305.35,Take Profit
820,2020-06-11,11:45:00,2020-06-11,14:00:00,SHORT,10026.1,9956.59,10060.85,9956.59,63,69.51,0.693,4378.95,Take Profit
821,2020-06-12,10:15:00,2020-06-12,11:15:00,SHORT,9695.45,9755.3,9755.3,9575.74,38,-59.85,-0.617,-2274.44,Stop Loss
822,2020-06-16,12:30:00,2020-06-16,13:15:00,SHORT,9919.5,9826.82,9965.84,9826.82,48,92.68,0.934,4448.57,Take Profit
823,2020-06-17,09:45:00,2020-06-17,13:15:00,SHORT,9922.8,9986.52,9986.52,9795.35,36,-63.73,-0.642,-2294.1,Stop Loss
824,2020-06-18,10:00:00,2020-06-18,11:45:00,SHORT,9910.65,9943.94,9943.94,9844.08,67,-33.29,-0.336,-2230.14,Stop Loss
825,2020-06-19,12:45:00,2020-06-19,13:00:00,LONG,10197.85,10163.92,10163.92,10265.7,65,-33.93,-0.333,-2205.13,Stop Loss
826,2020-06-22,14:00:00,2020-06-22,15:00:00,SHORT,10374.2,10316.95,10400.74,10321.11,83,57.25,0.552,4751.75,Time Exit
827,2020-06-23,10:30:00,2020-06-23,12:45:00,SHORT,10384.75,10417.78,10417.78,10318.69,68,-33.03,-0.318,-2246.19,Stop Loss
828,2020-06-24,11:30:00,2020-06-24,12:00:00,SHORT,10444.45,10478.13,10478.13,10377.09,66,-33.68,-0.322,-2223.02,Stop Loss
829,2020-06-25,10:15:00,2020-06-25,12:45:00,SHORT,10307.5,10205.74,10358.38,10205.74,43,101.76,0.987,4375.86,Take Profit
830,2020-07-01,13:30:00,2020-07-01,13:45:00,LONG,10429.8,10405.83,10405.83,10477.74,94,-23.97,-0.23,-2252.98,Stop Loss
831,2020-07-02,14:15:00,2020-07-02,14:45:00,LONG,10586.05,10562.7,10562.7,10632.74,95,-23.35,-0.221,-2217.91,Stop Loss
832,2020-07-03,11:30:00,2020-07-03,15:00:00,SHORT,10616.35,10606.85,10643.05,10562.96,82,9.5,0.089,779.0,Time Exit
833,2020-07-13,12:15:00,2020-07-13,13:30:00,LONG,10815.5,10771.81,10771.81,10902.87,51,-43.69,-0.404,-2227.97,Stop Loss
834,2020-07-14,09:30:00,2020-07-14,11:00:00,SHORT,10706.0,10638.23,10739.89,10638.23,65,67.77,0.633,4405.14,Take Profit
835,2020-07-15,11:45:00,2020-07-15,12:15:00,LONG,10803.05,10772.49,10772.49,10864.17,73,-30.56,-0.283,-2230.93,Stop Loss
836,2020-07-16,10:15:00,2020-07-16,15:00:00,SHORT,10696.65,10746.15,10749.41,10591.12,42,-49.5,-0.463,-2079.0,Time Exit
837,2020-07-17,12:15:00,2020-07-17,13:30:00,LONG,10815.6,10788.13,10788.13,10870.54,80,-27.47,-0.254,-2197.71,Stop Loss
838,2020-07-20,14:00:00,2020-07-20,15:00:00,SHORT,11022.4,11031.5,11044.95,10977.3,96,-9.1,-0.083,-873.6,Time Exit
839,2020-07-21,12:00:00,2020-07-21,15:00:00,SHORT,11152.9,11164.55,11179.17,11100.35,82,-11.65,-0.104,-955.3,Time Exit
840,2020-07-22,12:45:00,2020-07-22,13:00:00,SHORT,11181.75,11138.08,11203.59,11138.08,98,43.67,0.391,4279.8,Take Profit
841,2020-07-23,09:30:00,2020-07-23,11:30:00,SHORT,11172.85,11207.9,11207.9,11102.75,62,-35.05,-0.314,-2173.1,Stop Loss
842,2020-07-24,10:45:00,2020-07-24,11:30:00,SHORT,11098.3,11131.4,11131.4,11032.1,66,-33.1,-0.298,-2184.6,Stop Loss
843,2020-07-27,09:30:00,2020-07-27,09:45:00,LONG,11143.05,11110.5,11110.5,11208.14,66,-32.55,-0.292,-2148.06,Stop Loss
